word,meaning,pos,language_id,meaning_langauge_id,dictionary_id,created_at,updated_at
Susceptible host ,ರೋಗಗ್ರಾಹಕ ಪೋಷಕ ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Suspended ,ತೂಗುಬಿಟ್ಟ ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Suspended animation ,ನಿಶ್ಚೇಷ್ಟ ಸ್ಥಿತಿ ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Suspension ,"೧. ತೇಲಣ, ೨. ತೂಗುಬಿಟ್ಟಿರುವಿಕೆ ",NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Suspensor ,ಆಲಂಬಕ ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Sustainable agriculture ,ಸುಸ್ಥಿರ ಕೃಷಿ ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Suture ,ಸೇರುವೆ (ಅನುಬಂಧ ಸೇರುವೆ). ಬಿರಿಯುವ ಜಾಗ ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Swabbing ,"ಸಾರಿಸುವಿಕೆ, ಚೊಕ್ಕಟ ಮಾಡುವಿಕೆ ",NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Swallow tail ,ಕವಲು ತೋಕೆಯ ಹಕ್ಕಿ ಅಥವಾ ಚಿಟ್ಟೆ  ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Swallow tail butterfly ,ಕವಲು ತೋಕೆ ಚಿಟ್ಟೆ ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Swallow wort ,ಕಪ್ಪು ಎಕ್ಕದ ಗಿಡ ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Swallowing ,ನುಂಗುವಿಕೆ ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Swamp ,"ಕೊಳಚೆ, ಜೌಗು ",NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Swamp fever ,ಕೊಳಚೆ ಜ್ವರ ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Swampy ,"ಜವುಳು, ಜವುಗು ",NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Swap buffalo ,ನೀರೆಮ್ಮ ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Sward ,ಹುಲ್ಲುಮೈದಾನ ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Swarmin ,"ಹಿಂಡು ಸಂಚಾರ, ಹಿಂಡು ಹೋಗುವುದು ",NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Swarming caterpillar ,ಮುತ್ತುವ ಕಂಬಳಿಹುಳು ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Swath ,ಕೊಯ್ದುಹಾಕಿರುವ ಹುಲ್ಲು ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Swath curing ,ಹುಲ್ಲುಹುರಿಯನ್ನು ಹದಮಾಡುವಿಕೆ ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Sweat gland ,"ಸ್ವೇದಗ್ರಂಥಿ, ಬೆವರುಗ್ರಂಥಿ ",NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Swedish friesian cattle ,ಸ್ವೀಡನ್ನಿನ ಫ್ರೀಷನ್‌ ದನಗಳು ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Sweep power operated machines ,ಏತದ ಶಕ್ತಿಯಿಂದ ಚಲಿಸುವ ಯಂತ್ರಗಳು ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Sweep raker ,ಝಾಡಕ ಹಲುಬೆ ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Sweet areca ,ಕಸ್ತೂರಿ ಜಾಲಿ ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Sweet basil (Common basil) ,"ಕಾಮಕಕಸ್ತೂರಿ, ಭೂತುಲಸಿ, ಸಬ್ಜಗಿಡ ",NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Sweet cherry ,ಸಿಹಿ ಚೆರ್ರಿ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Sweet corn ,ಮುಸುಕಿನ ಜೋಳ ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Sweet curd ,ಸಿಹಿ ಮೊಸರು ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Sweet flag ,"ಬಜೆ, ಬಜೆಗಿಡ, ನಾರುಬೇರು, ಅತಿಬಂಜೆ, ದಗಡೆ ",NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Sweet majoram ,"ಮರುಗ, ಮರುವ, ವನತುಳಸಿ ",NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
"Sweet orange, malta, Mozambique ","ಸಾತ್ಕುಡಿ, ಮೋಸಂಬಿ ",NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Sweet pea ,ಒಂದು ಹೂವಿನ ಗಿಡ ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Sweet pepper ,"ದೊಣ್ಣೆ ಮೆಣಸಿನಕಾಯಿ, ದಪ್ಪ ಮೆಣಸಿನಕಾಯಿ ",NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Sweet potato ,"ಗೆಣಸು, ಸಿಹಿಗೆಣಸು ",NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Sweet sop (custard apple) ,"ಸೀತಾಫಲ, ಅಮೃತಫಲ ",NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Sweet sultan ,ಸ್ವೀಟ್‌ ಸುಲ್ತಾನ್‌ ಹೂ  ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Sweet turnip ,ಸಿಹಿ ಟರ್ನಿಪ್‌ ಗೆಡ್ಡೆ ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Swelling ,ಊತ ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Swelling oedema ,"ಊತ, ಬಾವು ",NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Swift ,ವೇಗವಾಗಿ ಹಾರುವ ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Swim bath ,ಈಜಾಡಿಸುವಿಕೆ ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Swim bladder ,ಈಜುಕೋಶ ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Swine fever ,ಹಂದಿಜ್ವರ ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Swine pox ,ಹಂದಿ ಸಿಡುಬು ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Swinging pipe ,ತೂಗಾಡುವ ಕೊಳವೆ ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Swirl ,"ಸುಳಿ, ಸುಳಿಕೂದಲು ",NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Swiss chard ,ಸ್ವಿಸ್‌ ಚಾರ್ಡ್‌ ಸೊಪ್ಪು ತರಕಾರಿ  ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Switch ,ಬಾಲದ ತುದಿಯಲ್ಲಿನ ಕೂದಲಿನ ಕುಚ್ಚು ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Swollen ,"ತಿರುಪುಕೊಂಡಿ, ಕೀಲು ",NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Sword bean ,"ಕತ್ತಿ ಅವರೆ, ತಮ್ಮೆಕಾಯಿ ",NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Sword sucker ,"ಕತ್ತಿಕಂದು (ಮೋಸು), ಬಾಳೆಯ ಶಂಕು ಆಕಾರದ ಕಂದು ",NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Swordfish ,"ಹಾಯಿಮೀನು, ಓಲೆಮೀನು, ತಲ್ವಾರುಮೀನು ",NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Syconium ,ಅಂಜೂರದ ಹಣ್ಣು ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Symbiont ,ಸಹಜೀವಿ ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Symbiosis ,ಸಹಜೀವನ ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Symbiotic nitrogen fixation ,ಸಹಜೀವನದಿಂದ ಸಾರಜನಕ ಸ್ಥಿರೀಕರಣ ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Symbiotic seed germination ,ಪರಸ್ಪರ ಲಾಭದಿಂದ ಕೂಡಿದ ಬೀಜ ಮೊಳೆಯುವಿಕೆ ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Symbol ,ಸಂಕೇತ ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Symmetrical ,"ಸಮದ್ವಿಪಾರ್ಶ್ವ, ಸಮರೂಪತೆಯ, ಏಕರೀತಿಯ, ಸಮಮಿತ ",NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Symmetry ,"ಸಮತೆ, ಸಾಮಂಜಸ್ಯ, ಸಮರೂಪತೆ, ಸಮಸೂತ್ರತೆ, ಸಮಸಂಗತಿ ",NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Symmetry value ,"ಸಮರೂಪಮೌಲ್ಯ , ಸಮಸೂತ್ರಮೌಲ್ಯ",NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Sympathetic ,ಸಂವೇದನೀಯ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Sympathetic nerve ,ಅನುವೇದನಾ ನರ ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Sympathetic nervous system ,ಅನುವೇದನಾ ನರವ್ಯೂಹ/ ವ್ಯವಸ್ಥೆ ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Sympetalous ,"ಸಂಯುಕ್ತದಳ, ಕೂಡುದಳ ",NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Symphysis ,ಕೂಡೇಣು ಒಡಬೆಳೆತ ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Sympodia ,ಕೂಡುಗಾಲು ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Sympodial ,"ಸಂಧಿತಾಕ್ಷೀ, ಕೂಡುಗಾಲಿ ",NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Sympodium ,"ಸಂಧಿತ, ಅಕ್ಷ ",NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Symptom ,ಲಕ್ಷ್ಮಣ ಚಿಹ್ನೆ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Symptomatology ,ರೋಗಲಕ್ಷಣ ಶಾಸ್ತ್ರ ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Symptomless carrier ,ಚಿಹ್ನೆರಹಿತ ರೋಗವಾಹಕ ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Synapsis ,ಸೂತ್ರಯುಗ್ಮನ ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Synarthroses ,ಅಚಲಗೀಲು ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Syncarpous ,"ಸಮಷ್ಟಿಫಲಯುಕ್ತ, ಸಂಯುಕ್ತಫಲಯುಕ್ತ, ಸಂಯುಕ್ತ ಅಂಡಾಶಯಯುಕ್ತ ",NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Syncarpy ,ಸಮಷ್ಟಿ ಫಲ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Synchondrosis ,ಮಲ್ಲೆಲು ಗೂಡಿಕೆ ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Synchronisation ,"ಏಕಕಾಲಿಕ, ಸಮಕಾಲಿಕ, ಒಂದೇ ಸಮಯಕ್ಕೆ ಸಂಭವಿಸುವ, ಸರಿಹೊಂದುವಿಕೆ ",NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Synchronous ,ಮೇಳೈಸು ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Synchrony ,"ಒಂದರಲ್ಲೊಂದು ಬೆರೆತುಕೊಳ್ಳುವುದು, ಐಕ್ಯಗೊಳ್ಳುವುದು ",NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Syndesmosis ,ತಂತೆಲುಗೂಡಿಕೆ ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Synecology ,ಸ್ವಜೀವಿ ಪರಿಸರವಿಜ್ಞಾನ ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Syneresis ,ಸಂಕುಚನ ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Syneresis weeping ,ಮೊಹರು ಮಾಡಿಟ್ಟ ಡಬ್ಬಗಳಿಂದ ಪದಾರ್ಥ ಒಸರುವುದು ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Synergid ,ಸಹಾಯಕೋಶಿಕೆ ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Synergid cell ,ಸಹಾಯಕ ಕೋಶ  ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Synergism ,"ಒಗ್ಗೂಡಿದ ಶಕ್ತಿ, ಕೂಡುಬಲ, ದ್ವಿಜೀವಿಗಳ ಒಟ್ಟು ಕ್ರಿಯೆ ",NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Synergist ,ಶಕ್ತಿವರ್ಧಕ ಸಹ ಕ್ರಿಯಾವಸ್ತು ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Synergistic ,"ಕೂಡುಬಲದ ಸಹವಾಸ, ಸಹಜಜನ್ಯ ",NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Syngamy  ,"ಲಿಂಗಾಣು ಮಿಲನ, ಲಿಂಗಮರಹುಟ್ಟು, ಲಿಂಗಕೂಟ, ಲಿಂಗಮುನ್ನಿಧಾರ, ಯುಗ್ಮಕ ಸಂಲಯನ ",NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Syngenesious ,"ಸರಿ ಜಾತಿಯ, ಸಮಜಾತಿಯ ",NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Synnema ,ಬೀಜಕಣಧರ ಸಂಯುಕ್ತ ಕಟ್ಟು ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Synthesis ,"ಸಂಶ್ಲೇಷಣೆ, ಸಂಯೋಜನೆ",NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Synthesised organic insectcide ,"ಸಂಶ್ಲೇಷಿತ ಸಾವಯವ ಕೀಟನಾಶಕ, ಸಂಶ್ಲೇಷಿತ ಜೈವಿಕ ಕೀಟನಾಶಕ",NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Synthesize ,ಸಂಶ್ಲೇಷಿಸು ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Synthetic ,"ಸಂಯೋಜಿತ, ಕೃತಕವಾಗಿ ತಯಾರಿಸಿದ ",NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Synthetic analogue ,ಸಂಯೋಜಿತ ಸದೃಶ ವಸ್ತು ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Synthetic medium ,"ಕೃತಕ ಮಾದ್ಯಮ, ಸಂಶ್ಲೇಷಿತ ಮಾಧ್ಯಮ ",NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Synthetic resin ,"ಕೃತಕ ರಾಳ, ಸಂಶ್ಲೇಷಿತ ರಾಳ ",NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Synthetical ,ಸಂಶ್ಲೇಷಿತ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Syphilis ,ಲೈಂಗಿಕ ಸಂಪರ್ಕದಿಂದ ಹರಡುವ ಒಂದು ಸೋಂಕುರೋಗ-ಸಿಫಿಲಿಸ್‌ ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Syringe ,"ಪಿಚಕಾರಿ, ಸಿರಿಂಜ್‌ ",NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Syrphid ,ಸಿರ್ಪಿಡ್‌ ಕೀಟ ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Syrup copal ,"ದ್ರವೀಯ ರಾಳ, ರಸರಾಳ ",NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Syrup spilt ,"ಸಿರಪ್‌ ಸುರಿತ, ಪಾಕ ಸೋರುವುದು ",NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
System ,"ವ್ಯವಸ್ಥೆ, ಪದ್ಧತಿ, ನಿಕಾಯ ",NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Systematic application ,ವ್ಯವಸ್ಥಿತ ಅನ್ವಯಿಕೆ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Systematic entomology ,ವ್ಯವಸ್ಥಿತ ಕೀಟವಿಜ್ಞಾನ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Systematics ,"ವರ್ಗೀಕರಣವಿಜ್ಞಾನ, ವರ್ಗೀಕರಣ ಪದ್ಧತಿ",NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Systematology ,ವಿಂಗಡಣಾ ಶಾಸ್ತ್ರ ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Systemic disease ,ಶರೀರಾಂತರ್ಗತ ರೋಗ ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Systemic fungicide ,ದೇಹಾಂತರ್ಗತ ಶಿಲೀಂಧ್ರನಾಶಕ ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Systemic fungicide ,ದೇಹಾಂತರ್ಗತ ಶಿಲೀಂಧ್ರನಾಶಕ ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Systemic insecticide ,ದೇಹಾಂತರ್ಗತ/ ಶರೀರಾಂತರ್ಗತ ಕೀಟನಾಶಕ ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Systemic insecticide ,ದೇಹಾಂತರ್ಗತ/ ಶರೀರಾಂತರ್ಗತ ಕೀಟನಾಶಕ ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Systemic poison ,"ಸಸ್ಯಾಂತರ್ಗತ/ದೇಹಾಂತರ್ಗತ ಪಾಷಾಣ, ಶರೀರದೊಳಕ್ಕೆ ವ್ಯಾಪಿಸುವ ವಿಷ",NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Systems of organ ,ಅಂಗರಚನಾ ವ್ಯೂಹಗಳು,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Systole ,"ಹೃದಯದ ಸಂಕೋಚನ, ಆಕುಂಚನ, ಕುಗ್ಗುವಿಕೆ ",NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
"T,Transitional element ","ಮಧ್ಯಮೂಲವಸ್ತು, ನಡುವಣ ಮೂಲವಸ್ತು",NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
T-budding or shield budding ,T ಆಕಾರದಲ್ಲಿ ಅಥವಾ ಗುರಾಣಿ ಪದ್ಧತಿಯಲ್ಲಿ ಕಣ್ಣು ಕೂಡಿಸಿ ಕಸಿ ಮಾಡುವುದು ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Tabefaction ,"ದೇಹಕ್ಷಯ, ರೋಗಧಾರಣದಿಂದ ದೇಹ ಸವೆತ ",NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Tabern montana ,ನಂದಿಬಟ್ಟಲು ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Tabes ,"ಕ್ಷಯರೋಗ, ಸೊರಗಣೆ, ಸಮೆತ",NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Table land ,ಪ್ರಸ್ಥಭೂಮಿ ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Tablet ,"ಮದ್ದುಬಿಲ್ಲೆ, ಗುಳಿಗೆ, ಮಾತ್ರೆ ",NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Tack ,೧. ಮೂಲೆ ಹಗ್ಗ. ೨. ಜಾನುವಾರು ಮೇವಿಗಾಗಿ ಗೇಣಿಗೆ  ಪಡೆದ ಹುಲ್ಲುಗಾವಲು,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Tactic ,"ತಂತ್ರ, ಚಟುವಟಿಕೆ",NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Tactile ,ಸ್ಪರ್ಶದ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Tactile sensilla ,ಸ್ಪರ್ಶೇಂದ್ರಿಯ ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Tadpole ,"ಮರಿಗಪ್ಪ, ಗೊದಮೊಟ್ಟೆ, ಬಾಲದ ಕಪ್ಪೆ ಮರಿ  ",NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Tadpole fish ,"ಚಪ್ಪಟೆತಲೆಯ ಒಂದು ಬಗೆಯ ಮೀನು, ಗೊದಮೊಟ್ಟೆ ಮೀನು",NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Taenia infection ,ಟೇನಿಯ ಲಾಡಿ ಹುಳುವಿನ ಸೋಂಕು,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Taenida ,ಚರ್ಮದ ಪೊರೆ (ದಪ್ಪವಾದ ಸುರುಳಿ),NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Tagment ,ಗವುಸು,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Tahiti lime ,ತಾಹಿತಿ ನಿಂಬೆ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Tail end land ,ಭೂಮಿ ಕೊನೆ ಅಂಚು,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Tail gut ,ಬಾಲಾಂತ್ರ ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Tail head ,"ಬಾಲದ ದಿಂಡು, ಬಾಲದ ತಲೆಭಾಗ",NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Tailed mealy bug ,ಬಾಲವಿರುವ ಹಿಟ್ಟಿನ ತಿಗಣೆ ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Talang ,"ಹಲಗೆಮೀನು, ಪಲ್ವಾಮೀನು",NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Talcum powder ,ಟಾಲ್ಕಮ್ ಪುಡಿ ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Tall variety ,ಎತ್ತರದ ತಳಿ ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Tallie ,ಎಣಿಕೆ ಬಿಲ್ಲೆ ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Tallow ,"ಕೊಬ್ಬು ಚರಬಿ, ಜಿಡ್ಡು ಪದಾರ್ಥ, ಮೇಣ",NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Talus ,ಓರೆಗಲ್ಲು ರಾಶಿ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Tamarind ,ಹುಣಿಸೆ (ಮರ) ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Tamaring fish ,ಮೀನುಗೊಜ್ಜು ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Tan ,"೧. ಚರ್ಮವನ್ನು ಹದಗೊಳಿಸುವುದು, ೨. ಕಂದುಹಳದಿ ಬಣ್ಣ  ",NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Tandem disk harrow ,ಸಾಲುಚಕ್ರಗಂಟೆ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Tangerine ,ಟ್ಯಾಂಜೆರಿನ್ ಕಿತ್ತಳೆ ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Tangled mass ,"ಎಳೆಗಳ ರಾಶಿ, ಸಿಕ್ಕಾದ ",NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Tank ,"ಕೆರೆ, ನೀರುತೊಟ್ಟಿ ",NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Tank mix oil ,ಸ್ಪ್ರೇ ಯಂತ್ರದಲ್ಲೇ ಮಿಶ್ರವಾಗುವ ಎಣ್ಣೆ  ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Tank silt ,"ಕೆರೆಗೋಡು, ಕೆರೆಯ ಹೂಳುಮಣ್ಣು  ",NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Tanner's cassia ,"ಆವರಿಕೆ, ತಂಗಡಿ, ಹೊನ್ನಾವರಿಕೆ, ಚಕುಸಿನ, ತರವಾಡ  ",NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Tannin ,ಟ್ಯಾನಿನ್ ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Tanning ,ಚರ್ಮವನ್ನು ಹದಮಾಡುವುದು  ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Tap root ,"ಮೂಲಬೇರು, ತಾಯಿಬೇರು, ಪ್ರಧಾನ ಬೇರು",NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Tape ,"೧. ಅಳತೆಪಟ್ಟಿ, ೨. ಪಟ್ಟಿ ",NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Taper ,ಕ್ರಮೇಣ ತುದಿ ಚೂಪಾಗಿರುವಿಕೆ ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Tapered saw ,ಚೂಪುತುದಿ ಗರಗಸ ,NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
Tapering ,"ಕೃಶವಾಗುವ, ಕ್ರಮೇಣ, ಸಣ್ಣದಾಗುವ ",NULL,2,1,5,5/18/2019 19:55:16,5/18/2019 19:55:16
